gvkey,iid,gvkeyx,from,thru,conm,indextype,tic,spii,spmi,indexcat,co_conm,co_tic,co_cusip,co_cik,co_sic,co_naics
066708,01,129059,20000703,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,BROADCOM CORP,BRCM,111320404,0001054374,3674,334413
027928,01,129059,20001211,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,INTUIT INC,INTU,461202103,0000896878,7372,511210
028195,01,129059,20010130,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,JABIL CIRCUIT INC,JBL,466313103,0000898293,3672,334412
117768,01,129059,20011130,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,NVIDIA CORP,NVDA,67066G104,0001045810,3674,334413
016721,01,129059,20020722,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,ELECTRONIC ARTS INC,EA,285512109,0000712515,7372,511210
015855,01,129059,20030331,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,SYMANTEC CORP,SYMC,871503108,0000849399,7372,511210
001891,01,129059,20030501,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,AUTOMATIC DATA PROCESSING,ADP,053015103,0000008670,7374,518210
008402,01,129059,20030501,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,PAYCHEX INC,PAYX,704326107,0000723531,8721,541214
012635,01,129059,20030501,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,FISERV INC,FISV,337738108,0000798354,7374,518210
011636,01,129059,20050829,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,XEROX CORP,XRX,984121103,0000108772,7374,518210
022325,01,129059,20050829,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,XILINX INC,XLNX,983919101,0000743988,3674,334413
062634,01,129059,20050829,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,YAHOO INC,YHOO,984332106,0001011006,7370,519130
066368,01,129059,20060201,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,VERISIGN INC,VRSN,92343E102,0001014473,7370,519130
114524,01,129059,20060201,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,EBAY INC,EBAY,278642103,0001065088,7370,517919
160329,01,129059,20060403,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,GOOGLE INC,GOOG,38259P508,0001288776,7370,519130
160329,01,129059,20060403,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,GOOGLE INC,GOOG,38259P706,0001288776,7370,519130
061513,01,129059,20060420,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,SANDISK CORP,SNDK,80004C101,0001000180,3572,334112
121718,01,129059,20060602,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,JUNIPER NETWORKS INC,JNPR,48203R104,0001043604,3576,334210
175263,01,129059,20061002,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,WESTERN UNION CO,WU,959802109,0001365135,6099,522320
165993,01,129059,20061110,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,FIDELITY NATIONAL INFO SVCS,FIS,31620M106,0001136893,7374,518210
111864,01,129059,20061117,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,COGNIZANT TECH SOLUTIONS,CTSH,192446102,0001058290,7370,541512
125595,01,129059,20070712,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,AKAMAI TECHNOLOGIES INC,AKAM,00971T101,0001086222,7370,519130
027965,01,129059,20070907,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,MICROCHIP TECHNOLOGY INC,MCHP,595017104,0000827054,3674,334413
178310,01,129059,20071001,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,TERADATA CORP,TDC,88076W103,0000816761,7370,519130
010631,01,129059,20080102,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,TOTAL SYSTEM SERVICES INC,TSS,891906109,0000721683,7389,522320
160225,01,129059,20080718,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,MASTERCARD INC,MA,57636Q104,0001141391,6099,522320
157855,01,129059,20080915,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,SALESFORCE.COM INC,CRM,79466L302,0001108524,7372,511210
005492,01,129059,20080922,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,HARRIS CORP,HRS,413875105,0000202058,3663,334220
014282,01,129059,20080930,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,AMPHENOL CORP,APH,032095101,0000820313,3678,334417
028477,01,129059,20090102,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,FLIR SYSTEMS INC,FLIR,302445101,0000354908,3812,334511
011399,01,129059,20090701,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,WESTERN DIGITAL CORP,WDC,958102105,0000106040,3572,334112
122841,01,129059,20090727,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,RED HAT INC,RHT,756577102,0001087423,7372,511210
179534,01,129059,20091221,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,VISA INC,V,92826C839,0001403161,6099,522320
179534,01,129059,20091221,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,VISA INC,V,92826C300,0001403161,6099,522320
179534,01,129059,20091221,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,VISA INC,V,92826C201,0001403161,6099,522320
175404,01,129059,20100701,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,FIRST SOLAR INC,FSLR,336433107,0001274494,3674,334413
121077,01,129059,20101220,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,F5 NETWORKS INC,FFIV,315616102,0001048695,7373,541512
143357,01,129059,20110706,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,ACCENTURE PLC,ACN,G1151C101,0001467373,8742,541611
177267,02,129059,20111017,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,TE CONNECTIVITY LTD,TEL,H84989104,0001385157,3678,334417
006565,01,129059,20120605,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,LAM RESEARCH CORP,LRCX,512807108,0000707549,3559,333242
150937,01,129059,20120702,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,SEAGATE TECHNOLOGY PLC,STX,G7945M107,0001137789,3572,334112
143974,01,129059,20131223,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,ALLIANCE DATA SYSTEMS CORP,ADS,018581108,0001101215,7331,541860
170617,01,129059,20131223,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,FACEBOOK INC,FB,30303M102,0001326801,7370,519130
160329,03,129059,20140403,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,GOOGLE INC,GOOG,38259P508,0001288776,7370,519130
160329,03,129059,20140403,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,GOOGLE INC,GOOG,38259P706,0001288776,7370,519130
180711,01,129059,20140508,,SP500 Information Tech .S,GSECTOR,TEC.I,,,S&P,AVAGO TECHNOLOGIES LTD,AVGO,Y0486S104,0001441634,3674,334413
008599,01,129060,19941001,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,AGILYSYS INC,AGYS,00847J105,0000078749,7370,541519
016710,01,129060,19941001,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,DIGI INTERNATIONAL INC,DGII,253798102,0000854775,3576,3342
024352,01,129060,19941001,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,PROGRESS SOFTWARE CORP,PRGS,743312100,0000876167,7372,511210
008348,01,129060,19960911,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,PARK ELECTROCHEMICAL CORP,PKE,700416209,0000076267,3672,334412
006196,01,129060,19961223,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,ANIXTER INTL INC,AXE,035290105,0000052795,5063,423610
007291,01,129060,19970106,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,METHODE ELECTRONICS INC,MEI,591520101,0000065270,3678,334417
007291,01,129060,19970106,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,METHODE ELECTRONICS INC,MEI,591520200,0000065270,3678,334417
029900,01,129060,19970303,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,CIBER INC,CBR,17163B102,0000918581,7370,541519
028938,01,129060,19970331,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,ULTRATECH INC,UTEK,904034105,0000909791,3559,333242
002953,01,129060,19970501,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,CHECKPOINT SYSTEMS INC,CKP,162825103,0000215419,3669,334290
006509,01,129060,19970627,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,KULICKE & SOFFA INDUSTRIES,KLIC,501242101,0000056978,3559,333242
027925,01,129060,19980618,20140302,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,AVID TECHNOLOGY INC,AVID,05367P100,0000896841,3861,333316
026012,01,129060,19990706,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,BLACK BOX CORP,BBOX,091826107,0000849547,7370,541519
003158,01,129060,20000216,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,COHU INC,COHU,192576106,0000021535,3825,334515
064088,01,129060,20000703,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,VIASAT INC,VSAT,92552V100,0000797721,3663,334220
002596,01,129060,20000921,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,CACI INTL INC  -CL A,CACI,127190304,0000016058,7373,541512
065739,01,129060,20001003,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,PERICOM SEMICONDUCTOR CORP,PSEM,713831105,0001001426,3674,334413
031843,01,129060,20001102,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,HARMONIC INC,HLIT,413160102,0000851310,3663,334220
125014,01,129060,20001103,20140601,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,PCTEL INC,PCTI,69325Q105,0001057083,3663,334220
025166,01,129060,20001121,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,KOPIN CORP,KOPN,500600101,0000771266,3674,334413
002124,03,129060,20001205,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,BEL FUSE INC,BELFB,077347201,0000729580,3677,334416
002124,03,129060,20001205,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,BEL FUSE INC,BELFB,077347300,0000729580,3677,334416
009216,01,129060,20001211,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,ROGERS CORP,ROG,775133101,0000084748,3670,33441
010200,01,129060,20001211,20140401,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,SUPERTEX INC,SUPX,868532102,0000730000,3674,334413
031477,01,129060,20010215,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,BROOKS AUTOMATION INC,BRKS,114340102,0000933974,3559,333242
002577,01,129060,20010301,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,CTS CORP,CTS,126501105,0000026058,3670,33441
016188,01,129060,20010301,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,COGNEX CORP,CGNX,192422103,0000851205,3823,334513
029274,01,129060,20010306,20140504,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,ATMI INC,ATMI,00207R101,0001041577,2810,325180
007346,01,129060,20010522,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,MICROSEMI CORP,MSCC,595137100,0000310568,3674,334413
064630,01,129060,20010801,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,TAKE-TWO INTERACTIVE SFTWR,TTWO,874054109,0000946581,7372,511210
023084,01,129060,20010904,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,BENCHMARK ELECTRONICS INC,BHE,08160H101,0000863436,3672,334412
004476,01,129060,20010906,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,EXAR CORP,EXAR,300645108,0000753568,3674,334413
126423,01,129060,20011129,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,RUDOLPH TECHNOLOGIES INC,RTEC,781270103,0001094392,3823,334513
109826,01,129060,20011207,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,MANHATTAN ASSOCIATES INC,MANH,562750109,0001056696,7373,541512
011124,01,129060,20011231,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,VEECO INSTRUMENTS INC,VECO,922417100,0000103145,3559,333242
029722,01,129060,20020515,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,DSP GROUP INC,DSPG,23332B106,0000915778,3663,334220
061562,01,129060,20020603,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,ADVANCED ENERGY INDS INC,AEIS,007973100,0000927003,3679,334418
004274,01,129060,20020701,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,ELECTRO SCIENTIFIC INDS INC,ESIO,285229100,0000726514,3690,335999
064901,01,129060,20030203,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,MAXIMUS INC,MMS,577933104,0001032220,8741,561110
031881,01,129060,20030218,20140401,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,FEI CO,FEIC,30241L109,0000914329,3826,334516
122172,01,129060,20030716,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,J2 GLOBAL INC,JCOM,48123V102,0001084048,7370,519130
064346,01,129060,20030820,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,EPIQ SYSTEMS INC,EPIQ,26882D109,0001027207,7372,511210
029705,01,129060,20040213,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,DAKTRONICS INC,DAKT,234264109,0000915779,3990,339950
025747,01,129060,20040413,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,LITTELFUSE INC,LFUS,537008104,0000889331,3613,335313
029910,01,129060,20040430,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,SCANSOURCE INC,SCSC,806037107,0000918965,5045,423430
142814,01,129060,20040823,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,SYNAPTICS INC,SYNA,87157D109,0000817720,3679,334419
006900,01,129060,20041209,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,MTS SYSTEMS CORP,MTSC,553777103,0000068709,3829,334519
154039,01,129060,20050418,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,NETGEAR INC,NTGR,64111Q104,0001122904,3576,334210
003358,02,129060,20050831,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,COMTECH TELECOMMUN,CMTL,205826209,0000023197,3663,334220
066393,01,129060,20051102,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,MERCURY SYSTEMS INC,MRCY,589378108,0001049521,7373,541512
116772,01,129060,20051116,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,BLUCORA INC,BCOR,095229100,0001068875,7370,519130
003969,01,129060,20060201,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,DIODES INC,DIOD,254543101,0000029002,3674,334413
031453,01,129060,20060501,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,INSIGHT ENTERPRISES INC,NSIT,45765U103,0000932696,5045,423430
133726,01,129060,20061002,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,CABOT MICROELECTRONICS CORP,CCMP,12709P103,0001102934,2890,325998
061587,01,129060,20061107,20140803,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,INTEVAC INC,IVAC,461148108,0001001902,3559,333249
119275,01,129060,20061220,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,MKS INSTRUMENTS INC,MKSI,55306N104,0001049502,3823,334513
260893,01,129060,20070329,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,BLACKBAUD INC,BLKB,09227Q100,0001280058,7370,519130
012945,01,129060,20070402,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,PLEXUS CORP,PLXS,729132100,0000785786,3672,334412
007883,01,129060,20070404,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,NEWPORT CORP,NEWP,651824104,0000225263,3690,335999
028853,01,129060,20070405,20140622,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,ARRIS GROUP INC,ARRS,04270V106,0001141107,3663,334220
139804,01,129060,20070621,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,TTM TECHNOLOGIES INC,TTMI,87305R109,0001116942,3672,334412
156155,01,129060,20070803,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,SYNNEX CORP,SNX,87162W100,0001177394,5045,423430
122394,01,129060,20070814,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,PERFICIENT INC,PRFT,71375U101,0001085869,7370,541519
065421,01,129060,20070817,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,FARO TECHNOLOGIES INC,FARO,311642102,0000917491,3829,334519
127094,01,129060,20070817,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,XO GROUP INC,XOXO,983772104,0001062292,7370,517110
010789,01,129060,20070820,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,TYLER TECHNOLOGIES INC,TYL,902252105,0000860731,7373,541512
164422,01,129060,20071023,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,DEALERTRACK TECHNOLOGIES INC,TRAK,242309102,0001333513,7372,511210
031147,01,129060,20071116,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,MICREL INC,MCRL,594793101,0000932111,3674,334413
062266,01,129060,20080623,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,CSG SYSTEMS INTL INC,CSGS,126349109,0001005757,7374,518210
029386,01,129060,20080801,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,TRIQUINT SEMICONDUCTOR INC,TQNT,89674K103,0000913885,3674,334413
161040,01,129060,20081002,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,HEARTLAND PAYMENT SYSTEMS,HPY,42235N108,0001144354,6099,522320
163927,01,129060,20081124,20140721,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,HITTITE MICROWAVE CORP,HITT,43365Y104,0001130866,3674,334413
064061,01,129060,20081219,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,FORRESTER RESEARCH INC,FORR,346563109,0001023313,8700,541910
013480,01,129060,20090212,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,EBIX INC,EBIX,278715206,0000814549,7372,511210
177780,01,129060,20090304,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,COMSCORE INC,SCOR,20564W105,0001158172,8742,541613
153813,01,129060,20090605,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,DTS INC,DTSI,23335C101,0001226308,6794,533110
063417,01,129060,20090701,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,TELETECH HOLDINGS INC,TTEC,879939106,0001013880,7389,561499
012234,01,129060,20090827,20140601,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,SIGMA DESIGNS INC,SIGM,826565103,0000790715,3674,334413
122902,01,129060,20090924,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,NETSCOUT SYSTEMS INC,NTCT,64115T104,0001078075,7373,541512
156153,01,129060,20100219,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,TESSERA TECHNOLOGIES INC,TSRA,88164L100,0001261694,3674,334413
121673,01,129060,20100301,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,STAMPS.COM INC,STMP,852857200,0001082923,5961,454111
124038,01,129060,20100301,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,INTERACTIVE INTELLIGENCE GRP,ININ,45841V109,0001517650,7372,511210
111534,01,129060,20100430,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,MICROSTRATEGY INC,MSTR,594972408,0001050446,7372,511210
065607,01,129060,20100601,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,OSI SYSTEMS INC,OSIS,671044105,0001039065,3844,334517
160888,01,129060,20100920,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,MONOLITHIC POWER SYSTEMS INC,MPWR,609839105,0001280452,3674,334413
166213,01,129060,20101001,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,LIQUIDITY SERVICES INC,LQDT,53635B107,0001235468,5961,454112
176567,01,129060,20101004,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,SUPER MICRO COMPUTER INC,SMCI,86800U104,0001375365,3576,333316
140030,01,129060,20101007,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,OPLINK COMMUNICATIONS INC,OPLK,68375Q403,0001022225,3663,334515
063651,01,129060,20101013,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,ROFIN SINAR TECHNOLOGIES INC,RSTI,775043102,0001019361,3690,333318
064165,01,129060,20101102,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,IGATE CORP,IGTE,45169U105,0001024732,7374,518210
118223,01,129060,20101110,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,BOTTOMLINE TECHNOLOGIES INC,EPAY,101388106,0001073349,7372,511210
179666,01,129060,20101111,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,LOGMEIN INC,LOGM,54142L109,0001420302,7372,511210
135788,02,129060,20101122,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,CEVA INC,CEVA,157210105,0001173489,6794,533110
066032,01,129060,20101123,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,POWER INTEGRATIONS INC,POWI,739276103,0000833640,3674,334413
166593,01,129060,20101126,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,SYNCHRONOSS TECHNOLOGIES,SNCR,87157B103,0001131554,7370,519130
264397,01,129060,20110228,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,CARDTRONICS INC,CATM,14161H108,0001277856,7389,561990
133869,01,129060,20110415,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,LIVEPERSON INC,LPSN,538146101,0001102993,7370,519130
016401,01,129060,20110509,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,CIRRUS LOGIC INC,CRUS,172755100,0000772406,3674,334413
177099,01,129060,20110516,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,MONOTYPE IMAGING HOLDINGS,TYPE,61022P100,0001385292,7372,511210
007682,01,129060,20110610,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,NANOMETRICS INC,NANO,630077105,0000704532,3829,334519
178943,01,129060,20110701,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,ENTROPIC COMMUNICATIONS INC,ENTR,29384R105,0001227930,3674,334413
178865,01,129060,20110713,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,RUBICON TECHNOLOGY INC,RBCN,78112T107,0001410172,3674,334413
177895,01,129060,20110825,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,GT ADVANCED TECHNOLOGIES INC,GTAT,36191U106,0001394954,3674,334413
177871,01,129060,20110830,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,VIRTUSA CORP,VRTU,92827P102,0001207074,7370,541512
012236,01,129060,20111004,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,MEASUREMENT SPECIALTIES INC,MEAS,583421102,0000778734,3829,334519
001968,01,129060,20111101,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,BADGER METER INC,BMI,056525108,0000009092,3824,334514
184571,01,129060,20111208,20140701,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,HIGHER ONE HOLDINGS INC,ONE,42983D104,0001486800,6099,522320
113362,01,129060,20111221,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,DIGITAL RIVER INC,DRIV,25388B104,0001062530,5045,423430
066686,01,129060,20120403,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,VASCO DATA SEC INTL INC,VDSI,92230Y104,0001044777,3669,334290
182387,01,129060,20120423,20140723,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,OPENTABLE INC,OPEN,68372A104,0001125914,7373,541512
162449,01,129060,20120628,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,EXLSERVICE HOLDINGS INC,EXLS,302081104,0001297989,7374,518210
184263,01,129060,20120628,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,QUINSTREET INC,QNST,74874Q100,0001117297,7370,519130
177943,01,129060,20120806,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,DICE HOLDINGS INC,DHX,253017107,0001393883,7361,561311
003157,01,129060,20121029,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,COHERENT INC,COHR,192479103,0000021510,3826,334516
025774,01,129060,20121128,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,ELECTRONICS FOR IMAGING INC,EFII,286082102,0000867374,3576,334118
122078,01,129060,20121219,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,NIC INC,EGOV,62914B100,0001065332,7370,519130
140759,01,129060,20121224,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,IXIA,XXIA,45071R109,0001120295,3825,334416
158791,01,129060,20130102,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,PROCERA NETWORKS INC,PKT,74269U203,0001165231,3576,333316
062732,01,129060,20130201,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,SYKES ENTERPRISES INC,SYKE,871237103,0001010612,7374,518210
184715,01,129060,20130603,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,TANGOE INC,TNGO,87582Y108,0001182325,7372,511210
029791,01,129060,20130624,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,QLOGIC CORP,QLGC,747277101,0000918386,3674,334413
002615,01,129060,20130625,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,CALAMP CORP,CAMP,128126109,0000730255,3663,334220
028940,01,129060,20130801,20140630,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,BELDEN INC,BDC,077454106,0000913142,3357,331420
064156,01,129060,20131002,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,MONSTER WORLDWIDE INC,MWW,611742107,0001020416,7370,519130
028139,01,129060,20131106,,SP600 Information Tech .S,GSECTOR,TEC.S,,,S&P,SANMINA CORP,SANM,801056102,0000897723,3672,334412
